10,SCADA
*
*------------------------------------------------------------------------------*
*  Creation Date/Time:  Thu Feb 17 09:00:00 2022
*------------------------------------------------------------------------------*
4,STATUS,5,3,4,83,8,20
*,record,pStation,Key,Name,SystemTimeSec,Quality,State,
,134,4,"01004024","1_KLDG2_JDPL12_11652",1644025509,16,1,
,135,4,"01004025","1_KLDG2_JDPL12_11689L",1644025509,16,1,
,136,4,"01004026","1_KLDG2_GAMS11_10889A",1644990902,0,1,
,137,4,"01004027","1_KLDG2_GAMS11_10852",1644990902,0,1,
,138,4,"01004028","1_KLDG2_GAMS11_10889L",1644990902,0,1,
,139,4,"01004029","1_KLDG2_GAMS12_10989A",1644990902,0,1,
,140,4,"01004030","1_KLDG2_GAMS12_10952",1644990902,0,1,
,141,4,"01004031","1_KLDG2_GAMS12_10989L",1644990902,0,1,
,142,4,"01004032","21_XFMR_P_T3_11089A",1644990902,0,1,
,143,4,"01004033","21_XFMR_P_T3_11052",1644990902,0,1,
,144,4,"01004034","1_KLDG2_POLY1_11189A",1644990902,0,1,
,145,4,"01004035","1_KLDG2_POLY1_11152",1644990902,0,1,
,146,4,"01004036","1_KLDG2_POLY1_11189L",1644990902,0,1,
,147,4,"01004037","13_XFMR_P_T4_11489A",1644990902,0,0,
,148,4,"01004038","13_XFMR_P_T4_11452",1644990902,0,0,
,149,4,"01004039","1_KLDG2_KLDG1_11289A",1644990902,0,1,
,150,4,"01004040","1_KLDG2_KLDG1_11252",1644990902,0,1,
,151,4,"01004041","1_KLDG2_KLDG1_11289L",1644990902,0,1,
,152,4,"01004042","1_BUSPT_B2_1B289",1644990902,0,1,
,153,4,"01004043","13_XFMR_P_T3_11389A",1644990902,0,1,
,154,4,"01004044","13_XFMR_P_T3_11352",1644990902,0,1,
,155,4,"01004045","2_KLDG2_ANTP2_20189L",1644923131,16,1,
,156,4,"01004046","2_KLDG2_ANTP2_20152",1644990902,0,1,
,157,4,"01004047","2_ANTP2_KLDG2_20152",1542706649,0,1,
,158,4,"01004048","2_B1_20189A",1644990902,0,1,
,159,4,"01004049","21_XFMR_P_T2_20389A",1644990902,0,1,
,160,4,"01004050","21_XFMR_P_T2_20352",1644990902,0,1,
,161,4,"01004051","2_BUSPT_B1_2B189",1644990902,0,0,
,162,4,"01004052","2_KLDG2_BMPL21_20589L",1644923131,16,1,
,163,4,"01004053","2_KLDG2_BMPL21_20589A",1644923131,16,1,
,164,4,"01004054","2_KLDG2_BMPL21_20552",1644990902,16,1,
,165,4,"01004055","21_XFMR_P_T3_20489A",1644990902,0,1,
,166,4,"01004056","21_XFMR_P_T3_20452",1644990902,0,1,
,167,4,"01004057","2_KLDG2_BMPL22_20689A",1644990902,16,0,
,168,4,"01004058","2_KLDG2_BMPL22_20652",1644990902,16,1,
,169,4,"01004059","2_KLDG2_BMPL22_20689L",1644923131,16,1,
,170,4,"01004060","13_XFMR_P_T3_30789A",1644990902,0,1,
,171,4,"01004061","3_BUSPT_B2_3B289",1644990902,0,1,
,172,4,"01004062","3_KLDG2_POLY3_30889A",1644990902,0,1,
,173,4,"01004063","1_KLDG2_POLY1_30852",1542706649,0,2,
,174,4,"01004064","3_KLDG2_POLY3_30889L",1644990902,0,1,
,175,4,"01004065","3_KLDG2_JEDS3_30989A",1644990902,0,1,
,176,4,"01004066","3_KLDG2_JEDS3_30952",1644990902,0,1,
,177,4,"01004067","3_KLDG2_JEDS3_30989L",1644990902,0,1,
,178,4,"01004068","13_XFMR_P_T3_30752",1644990902,0,1,
,179,4,"01004069","21_XFMR_P_T1_20252",1644990902,0,1,
,180,4,"01004070","1_G1_30352G",1644025509,4,1,
,181,4,"01004071","1_G2_30452G",1644025509,4,1,
,182,4,"01004072","1_G3_30552G",1644025509,4,1,
,183,4,"01004073","1_G4_30652G",1644025509,4,1,
,184,4,"01004074","1_G5_31152G",1644025509,4,1,
,185,4,"01004075","1_GAMS1_KLDG21_10189A",1542706649,0,0,
,186,4,"01004076","1_GAMS1_KLDG21_10152",1542706649,0,0,
,187,4,"01004077","1_GAMS1_KLDG21_10189L",1542706649,0,0,
,188,4,"01004078","1_GAMS1_KLDG22_10289A",1542706649,0,0,
,189,4,"01004079","1_GAMS1_KLDG22_10252",1542706649,0,0,
,190,4,"01004080","1_GAMS1_KLDG22_10289L",1542706649,0,0,
,191,4,"01004081","13_XFMR_P_T1_10389A",1542706649,0,0,
,192,4,"01004082","13_XFMR_P_T1_10352",1542706649,0,0,
,193,4,"01004083","13_XFMR_P_T1_30189A",1542706649,0,0,
,194,4,"01004084","13_XFMR_P_T1_30152",1542706649,0,0,
,195,4,"01004085","13_XFMR_P_T2_10489A",1542706649,0,0,
,196,4,"01004086","13_XFMR_P_T2_10452",1542706649,0,0,
,197,4,"01004087","13_XFMR_S_T2_30252",1542706649,0,0,
,198,4,"01004088","13_XFMR_S_T2_30289A",1542706649,0,0,
,199,4,"01004089","1_BC_B1_10589A",1542706649,0,0,
,200,4,"01004090","1_BC_10552",1542706649,0,0,
,201,4,"01004091","1_BC_B2_10589B",1542706649,0,0,
,202,4,"01004092","1_BUSPT_B1_1B189",1542706649,0,0,
,203,4,"01004094","3_BUSPT_B1_3B189",1542706649,0,0,
,204,4,"01004096","3_BC_B1_30389A",1542706649,0,0,
,205,4,"01004097","3_BC_30352",1542706649,0,0,
,206,4,"01004098","3_BC_B2_30389B",1542706649,0,0,
,207,4,"01004099","3_G1_30489A",1542706649,0,0,
,208,4,"01004100","3_G1_30452",1542706649,0,0,
,209,4,"01004101","3_G2_30589A",1542706649,0,0,
,210,4,"01004102","3_G2_30552",1542706649,0,0,
,211,4,"01004103","3_G3_30689A",1542706649,0,0,
,212,4,"01004104","3_G3_30652",1542706649,0,0,
,213,4,"01004105","3_G4_30789A",1542706649,0,0,
,214,4,"01004106","3_G4_30752",1542706649,0,0,
,215,4,"01004107","3_G5_30889A",1542706649,0,0,
,216,4,"01004108","3_G5_30852",1542706649,0,0,
,217,4,"01004109","3_G6_30989A",1542706649,0,0,
,218,4,"01004110","3_G6_30952",1542706649,0,0,
,219,5,"01005001","2_RGLP2_ALPUR_20589A",1644995301,0,1,
,220,5,"01005002","2_RGLP2_ALPUR_20552",1644995301,0,1,
,221,5,"01005003","2_RGLP2_ALPUR_20589L",1644995301,0,1,
,222,5,"01005004","2_RGLP2_GTYR2_20189A",1644995301,0,1,
,223,5,"01005005","2_RGLP2_GTYR2_20152",1644995301,0,1,
,224,5,"01005006","2_RGLP2_GTYR2_20189L",1644995301,0,1,
,225,5,"01005007","2_RGLP2_SZN12_20689A",1644995301,0,1,
,226,5,"01005008","2_RGLP2_SZN12_20652",1644995301,0,1,
,227,5,"01005009","2_RGLP2_SZN12_20689L",1644995301,0,1,
,228,5,"01005010","2_B1_20789A",1644995301,0,1,
,229,5,"01005011","2_B1_20752",1644995301,0,1,
,230,5,"01005012","2_B2_20789B",1644995301,0,1,
,231,5,"01005013","2_BUSPT1_B1_2B189",1644995301,0,1,
,232,5,"01005014","2_BUSPT2_B2_2B289",1644995301,0,1,
,233,5,"01005015","20_XFMR_P_T1_20289A",1644995301,0,1,
,234,5,"01005016","20_XFMR_P_T1_20252",1644995301,0,1,
,235,5,"01005017","20_XFMR_P_T2_20489A",1644995301,0,1,
,236,5,"01005018","20_XFMR_P_T2_20452",1644995301,0,1,
,237,5,"01005019","20_XFMR_P_T3_20889A",1644995301,0,1,
,238,5,"01005020","20_XFMR_P_T3_20852",1644995301,0,1,
,239,6,"01006001","1_GNKL1_GTYR2_10489A",1644923131,16,1,
,240,6,"01006002","1_GNKL1_GTYR2_10452",1644474162,4,2,
,241,6,"01006003","1_GNKL1_GTYR2_10489L",1644923131,16,1,
,242,6,"01006004","1_GNKL1_HAMP6_10589A",1644923131,16,1,
,243,6,"01006005","1_GNKL1_HAMP6_10552",1644474162,4,1,
,244,6,"01006006","1_GNKL1_HAMP6_10589L",1644923131,16,1,
,245,6,"01006007","1_GNKL1_UVKA1_10689A",1644923131,16,1,
,246,6,"01006008","1_GNKL1_UVKA1_10652",1644474162,4,1,
,247,6,"01006009","1_GNKL1_UVKA1_10689L",1644923131,16,1,
,248,6,"01006010","13_PTRS_10789A",1644923131,16,1,
,249,6,"01006011","13_PTRS_10752",1644923131,16,1,
,250,6,"01006012","13_XFMR_P_T3_10889A",1644474162,4,1,
,251,6,"01006013","13_XFMR_P_T4_10989A",1644923131,16,1,
,252,6,"01006014","13_XFMR_P_T2_10389A",1644474162,4,0,
,253,6,"01006015","13_XFMR_P_T2_10352",1644474162,4,1,
,254,6,"01006016","1_GNKL1_GTKL1_10152",1644474162,4,1,
,255,6,"01006017","13_XFMR_P_T1_10252",1644474162,4,1,
,256,6,"01006018","3_GNKL1_SZLN2_30689A",1644474162,4,0,
,257,6,"01006019","3_GNKL1_SZLN2_30652",1644474162,4,1,
,258,6,"01006020","3_GNKL1_SZLN2_30689L",1644474162,4,1,
,259,6,"01006021","3_GNKL1_SZLN3_30789A",1644474162,4,1,
,260,6,"01006022","3_GNKL1_SZLN3_30752",1644474162,4,1,
,261,6,"01006023","3_GNKL1_SZLN3_30789L",1644474162,4,0,
,262,6,"01006024","13_XFMR_P_T1_30189A",1644474162,4,0,
,263,6,"01006025","13_XFMR_P_T2_30289A",1644474162,4,0,
,264,6,"01006026","3_GNKL1_SZLN1_30389A",1644474162,4,0,
,265,6,"01006027","3_GNKL1_SZLN1_30352",1644474162,4,1,
,266,6,"01006028","3_GNKL1_SZLN1_30389L",1644474162,4,0,
,267,6,"01006029","3_BUSPT_B2_3B289",1644025509,4,1,
,268,6,"01006030","1_BUSPT_B2_1B289",1644025509,4,1,
,269,6,"01006031","13_XFMR_P_T1_10289A",1644474162,4,0,
,270,6,"01006032","1_BUSPT_B1_1B189",1644025509,4,0,
,271,6,"01006033","3_BUSPT_B1_3B189",1644025509,4,0,
,272,6,"01006034","1_GNKL1_GTKL1_10189L",1644025509,4,0,
